,id,title,director,cast,country,release_year,genre_types,rating,duration,description,popularity,production_companies,writers,combined,original_title
2197,33067,chameli,Sudhir Mishra,"Kareena Kapoor, Rahul Bose, Rinke Khanna, Yashpal Sharma, Makrand Deshpande, Kabir Sadanand, Pankaj Jha",India,2004,"Dramas, International Movies",TV-14,102 min,"While taking shelter from a Mumbai monsoon, an investment banker forms an unlikely connection with a naïve prostitute over the course of the night.",4.56,,"Shivkumar Subramaniam, Sudhir Mishra, Anant Balani","sudhir mishrakareena kapoor, rahul bose, rinke khanna, yashpal sharma, makrand deshpande, kabir sadanand, pankaj jhaindia2004",Chameli
2198,16324,fatso,Rajat Kapoor,"Ranvir Shorey, Gul Panag, Purab Kohli, Neil Bhoopalam, Gunjan Bakshi, Saurabh Shukla, Atul Kumar, Brijendra Kala, Bharati Achrekar, Rahul Vohra",India,2012,"Comedies, Dramas, International Movies",TV-14,97 min,"Killed too soon due to a clerical error in heaven, a man is sent back to earth with a new lease on life, this time in the body of his portly friend.",6.09,Paradox Spillefilm,"Lars Gudmestad, Lars Ramslie, Arild Fröhlich","rajat kapoorranvir shorey, gul panag, purab kohli, neil bhoopalam, gunjan bakshi, saurabh shukla, atul kumar, brijendra kala, bharati achrekar, rahul vohraindia2012",Fatso
2199,544681,neevevaro,Hari Nath,"Aadhi, Tapsee Pannu, Ritika Singh, Vennela Kishore, Sapthagiri",India,2018,"Dramas, International Movies, Romantic Movies",TV-14,132 min,"When a blind chef’s girlfriend goes missing, his unnerving search for her leads him to find there's more to her disappearance than what meets the eye.",8.07,"Kona Film Corporation, MVV Cinema","Rohin Venkatesan, Kona Venkat","hari nathaadhi, tapsee pannu, ritika singh, vennela kishore, sapthagiriindia2018",Neevevaro
2200,59362,pyaar ke side effects,Saket Chaudhary,"Rahul Bose, Mallika Sherawat, Ranvir Shorey, Sharat Saxena, Aamir Bashir, Taraana Raja, Jas Arora, Suchitra Pillai, Sapna Bhavnani, Sophiya Chaudhary",India,2006,"Comedies, International Movies, Romantic Movies",TV-MA,120 min,"A commitment-phobe agrees to marry his girlfriend, setting in motion a series of hilarious mishaps that has him questioning what he got himself into.",3.44,Pritish Nandy Communications,Saket Chaudhary,"saket chaudharyrahul bose, mallika sherawat, ranvir shorey, sharat saxena, aamir bashir, taraana raja, jas arora, suchitra pillai, sapna bhavnani, sophiya chaudharyindia2006",Pyaar Ke Side Effects
2201,502143,the breaker upperers,"Jackie van Beek, Madeleine Sami","Madeleine Sami, Jackie van Beek, James Rolleston, Celia Pacquola, Ana Scotney, Rima Te Wiata, Carl Bland, Brett O'Gorman, Cohen Holloway, Jemaine Clement",New Zealand,2018,"Comedies, Independent Movies, International Movies",TV-MA,82 min,"For the right price, BFFs Jen and Mel will ruthlessly end any romance. But when one of them grows a conscience, their friendship begins to unravel.",9.2,"New Zealand Film Commission, Piki Films, Miss Conception Films, Bespoke Post, Madman Entertainment, James Wallace Productions","Jackie van Beek, Madeleine Sami","jackie van beek, madeleine samimadeleine sami, jackie van beek, james rolleston, celia pacquola, ana scotney, rima te wiata, carl bland, brett o'gorman, cohen holloway, jemaine clementnew zealand2018",The Breaker Upperers
2202,19671,ugly aur pagli,Sachin Kamlakar Khot,"Mallika Sherawat, Ranvir Shorey, Tinnu Anand, Sushmita Mukherjee, Manish Anand, Vihang Nayak, Bharati Achrekar, Zeenat Aman",India,2008,"Comedies, International Movies, Romantic Movies",TV-14,115 min,"Everyday guy Kabir is thrown for a loop when he meets Kuhu, a freewheeling party girl. Now, he's a changed man, dancing, running half-naked through the streets and donning ladies' shoes at her whim.",1.72,,,"sachin kamlakar khotmallika sherawat, ranvir shorey, tinnu anand, sushmita mukherjee, manish anand, vihang nayak, bharati achrekar, zeenat amanindia2008",Ugly Aur Pagli
2203,517324,yucatán,Daniel Monzón,"Luis Tosar, Rodrigo de la Serna, Joan Pera, Stephanie Cayo, Gloria Muñoz, Adrián Núñez, Alicia Fernández, Jorge Asín, Agustín Jiménez, Lupe Cartié Roda, Txell Aixendri, Xavi Lite, Alejandro Vera, João Lagarto",Spain,2018,"Comedies, International Movies",TV-MA,130 min,Competing con artists attempt to creatively and ruthlessly swindle a fatherly lottery winner while on a lively cruise from Spain to Mexico.,8.9,"Ikiru Films, Telecinco Cinema","Daniel Monzón, Jorge Guerricaechevarría","daniel monzónluis tosar, rodrigo de la serna, joan pera, stephanie cayo, gloria muñoz, adrián núñez, alicia fernández, jorge asín, agustín jiménez, lupe cartié roda, txell aixendri, xavi lite, alejandro vera, joão lagartospain2018",Yucatán
2204,573917,"ken jeong: you complete me, ho",Jon M. Chu,Ken Jeong,United States,2019,Stand-Up Comedy,TV-MA,62 min,"In his first-ever stand-up special, Ken Jeong pays tribute to his wife and shares stories about Hollywood and how ""The Hangover"" saved his life.",6.38,Den of Thieves,Ken Jeong,jon m. chuken jeongunited states2019,"Ken Jeong: You Complete Me, Ho"
2205,524288,period. end of sentence.,Rayka Zehtabchi,,United States,2018,Documentaries,TV-PG,26 min,"In rural India, where the stigma of menstruation persists, women make low-cost sanitary pads on a new machine and stride toward financial independence.",10.28,"Sikhya Entertainment, The Pad Project",,rayka zehtabchiunited states2018,Period. End of Sentence.
2206,510498,high flying bird,Steven Soderbergh,"André Holland, Zazie Beetz, Bill Duke, Kyle MacLachlan, Melvin Gregg, Sonja Sohn, Zachary Quinto",United States,2019,"Dramas, Sports Movies",TV-MA,91 min,"When an NBA lockout sidelines his big rookie client, an agent hatches a bold plan to save their careers – and disrupt the league's power structure.",8.72,"Extension 765, Harper Road Films",Tarell Alvin McCraney,"steven soderberghandré holland, zazie beetz, bill duke, kyle maclachlan, melvin gregg, sonja sohn, zachary quintounited states2019",High Flying Bird
2207,580001,kevin hart's guide to black history,Tom Stern,"Kevin Hart, Saniyya Sidney, Lil Rel Howery, Eoghan Thomas Murphy, Tiffany Haddish, Al Shearer, Lonnie Chavis, Alphonso Mcauley, Nika Williams, Barry Brewer, Greg Germann, John Ennis, Jay Johnston",United States,2019,"Children & Family Movies, Comedies",TV-PG,63 min,Kevin Hart highlights the fascinating contributions of black history’s unsung heroes in this entertaining – and educational – comedy special.,7.19,,"Evan Waite, Brian Volk-Weiss","tom sternkevin hart, saniyya sidney, lil rel howery, eoghan thomas murphy, tiffany haddish, al shearer, lonnie chavis, alphonso mcauley, nika williams, barry brewer, greg germann, john ennis, jay johnstonunited states2019",Kevin Hart's Guide to Black History
2208,553646,remastered: the two killings of sam cooke,Kelly Duane de la Vega,Sam Cooke,United States,2019,"Documentaries, Music & Musicals",TV-MA,74 min,"While Sam Cooke rose to stardom as a soul singer, his outspoken views on civil rights drew attention that may have contributed to his death at age 33.",3.96,"Triage Entertainment, All Rise Films","Jeff Zimbalist, Michael Zimbalist",kelly duane de la vegasam cookeunited states2019,ReMastered: The Two Killings of Sam Cooke
2209,502350,the tree of blood,Julio Medem,"Úrsula Corberó, Álvaro Cervantes, Najwa Nimri, Patricia López Arnaiz, Daniel Grao, Joaquín Furriel, Maria Molins, Emilio Gutiérrez Caba, Luisa Gavasa, José María Pou, Ángela Molina",Spain,2018,"Dramas, Independent Movies, International Movies",TV-MA,136 min,"As a young couple write the story of their families' shared history, both reveal their relatives' dark secrets and one must make a painful confession.",12.8,"Arcadia Motion Pictures, SCOPE Pictures",Julio Medem,"julio medemúrsula corberó, álvaro cervantes, najwa nimri, patricia lópez arnaiz, daniel grao, joaquín furriel, maria molins, emilio gutiérrez caba, luisa gavasa, josé maría pou, ángela molinaspain2018",The Tree of Blood
2210,573910,"ray romano: right here, around the corner",Michael Showalter,Ray Romano,United States,2019,Stand-Up Comedy,TV-MA,59 min,"Ray Romano cut his stand-up teeth at the Comedy Cellar in New York. Now, in his first comedy special in 23 years, he returns to where it all began.",3.9,Jax Media,Ray Romano,michael showalterray romanounited states2019,"Ray Romano: Right Here, Around the Corner"
2211,505063,await further instructions,Johnny Kevorkian,"Sam Gittins, Grant Masters, Neerja Naik, Abigail Cruttenden, Kris Saddler, Holly Weston, David Bradley",United Kingdom,2018,"Horror Movies, Sci-Fi & Fantasy",TV-MA,91 min,"A family’s tense reunion turns terrifying when they get trapped in their home by an unknown force, and sinister commands begin appearing on their TV.",9.67,"Shudder Films, Goldfinch Studios",Gavin Williams,"johnny kevorkiansam gittins, grant masters, neerja naik, abigail cruttenden, kris saddler, holly weston, david bradleyunited kingdom2018",Await Further Instructions
2212,485085,manusangada,Amshan Kumar,"Rajeev Anand, Manimegalai, A.S. Sasi Kumar, Vidhur Rajarajan, Sheela Rajkumar, Sethu Darwin, Anand Sampath, Karuna Prasad",India,2017,"Dramas, Independent Movies, International Movies",TV-14,93 min,"When caste discrimination prevents a villager from giving his deceased father a rightful burial, he takes his fight for equality to court.",1.96,,"Inquilab, Amshan Kumar","amshan kumarrajeev anand, manimegalai, a.s. sasi kumar, vidhur rajarajan, sheela rajkumar, sethu darwin, anand sampath, karuna prasadindia2017",Manusangada
2213,390603,14 minutes from earth,"Adam Davis, Jerry Kolber, Trey Nelson, Erich Sturm",,United States,2016,Documentaries,TV-MA,84 min,A Google executive boldly attempts a death-defying mission to travel to space and free-fall back to Earth without a rocket.,1.91,,,"adam davis, jerry kolber, trey nelson, erich sturmunited states2016",14 Minutes from Earth
2214,524087,dear ex,"Hsu Chih-yen, Mag Hsu","Roy Chiu, Hsieh Ying-xuan, Joseph Huang, Spark Chen",Taiwan,2018,"Comedies, Dramas, International Movies",TV-MA,100 min,"A teen navigates a bitter feud between his willful mom and a free-spirited man, who's the lover and insurance beneficiary of his recently deceased dad.",12.66,"Dear Studio Production, MediaLink Entertainment, Comic Communication Co. ,Ltd","Shih-yuan Lu, Mag Hsu","hsu chih-yen, mag hsuroy chiu, hsieh ying-xuan, joseph huang, spark chentaiwan2018",Dear Ex
2215,579450,free rein: valentine's day,,"Jaylen Barron, Joe Ashman, Manpreet Bambra, Celine Buckens, Freddy Carter, Bruce Herbelin-Earle, Kerry Ingram, Charlotte Jordan, Geoffrey McGivern, Martin Bobb-Semple, Sadie Simm, Carla Woodcock",United States,2019,"Children & Family Movies, Dramas",TV-G,51 min,"Love is in the air as Zoe and friends go on a quest to find a fabled Maid's Stone. But when rivalry blinds them to danger, it's Raven to the rescue!",9.1,,"Kevin Rundle, Anna McCleery, Vicki Lutas","jaylen barron, joe ashman, manpreet bambra, celine buckens, freddy carter, bruce herbelin-earle, kerry ingram, charlotte jordan, geoffrey mcgivern, martin bobb-semple, sadie simm, carla woodcockunited states2019",Free Rein: Valentine's Day
2216,579473,true: happy hearts day,,"Michela Luci, Jamie Watson, Eric Peterson, Cory Doran, Nicolas Aqui","United States, Canada",2019,Children & Family Movies,TV-Y,24 min,"True and Bartleby try to cheer up the Rainbow Kingdom’s loneliest citizen, but his gloomy mood is contagious! Can a trio of wishes turn things around?",3.28,Guru Studio,Craig Young,"michela luci, jamie watson, eric peterson, cory doran, nicolas aquiunited states, canada2019",True: Happy Hearts Day
2217,463684,velvet buzzsaw,Dan Gilroy,"Jake Gyllenhaal, Rene Russo, Zawe Ashton, Toni Collette, John Malkovich, Natalia Dyer, Daveed Diggs, Tom Sturridge",United States,2019,"Dramas, Thrillers",R,113 min,"A feared critic, an icy gallery owner and an ambitious assistant snap up a recently deceased artist's stash of paintings – with dire consequences.",17.18,Jennifer Fox Productions,Dan Gilroy,"dan gilroyjake gyllenhaal, rene russo, zawe ashton, toni collette, john malkovich, natalia dyer, daveed diggs, tom sturridgeunited states2019",Velvet Buzzsaw
2218,544487,hantu kak limah,Mamat Khalid,"Awie, Arab Khalid, Sharwani Ns, Tj Isa, Delimawati, Zul Ariffin, Uqasha Senrose, Ropie Cecupak",Malaysia,2018,"Comedies, Horror Movies, International Movies",TV-PG,110 min,"When Kak Limah turns up dead shortly after her marriage to a much younger man, her pesky ghost haunts the villagers, who can't seem to get rid of her.",2.58,Infinitus Production,Mamat Khalid,"mamat khalidawie, arab khalid, sharwani ns, tj isa, delimawati, zul ariffin, uqasha senrose, ropie cecupakmalaysia2018",Hantu Kak Limah
2219,447954,love off the cuff,Pang Ho-cheung,"Miriam Chin Wah Yeung, Shawn Yue, Paul Chun, Jiang Mengjie, Wang Xiao Chen, Siu Yam Yam, Kwok Cheung Tsang, Toby Lee, Dada Chan, Hugo Ng","China, Hong Kong",2017,"Comedies, Dramas, International Movies",TV-MA,120 min,Cherie and Jimmy's relationship is in a rut – until Cherie's estranged father shows up and a woman from Jimmy's past shows up with a hidden agenda.,5.58,"Sun Entertainment Culture, Media Asia Film, Enlight Pictures","Luk Yee-sum, Wan Chi-Man, Pang Ho-cheung","pang ho-cheungmiriam chin wah yeung, shawn yue, paul chun, jiang mengjie, wang xiao chen, siu yam yam, kwok cheung tsang, toby lee, dada chan, hugo ngchina, hong kong2017",Love Off the Cuff
2220,842539,maharaja: the story of ranjit singh,Amarjit Virdi,"Gurpreet Guggi, Rocky Bhardwaj, Brijesh Ahuja, Gick Grewal, Inderjit Grewal, Lekhraj Thakur",,2010,"Dramas, International Movies",TV-14,56 min,"The tale of legendary warrior king Ranjit Singh, and his rise to establishing Punjab’s Sikh empire, comes to life in this animated feature.",0.6,,,"amarjit virdigurpreet guggi, rocky bhardwaj, brijesh ahuja, gick grewal, inderjit grewal, lekhraj thakur2010",Maharaja: The Story of Ranjit Singh
2221,107565,virsa,Pankaj Batra,"Arya Babbar, Kanwaljeet Singh, Gulshan Grover, Mehreen Raheel, Aparna Sharma, Aman Dhaliwal, Noman Ijaz","India, Pakistan",2010,"Dramas, International Movies, Music & Musicals",TV-14,127 min,A man is disheartened when he visits his well-to-do son and grandkids in Australia and sees they have detached from their traditional Indian morals.,1.94,"Wize Mindz Entertainment Production, B4U Television Network, One World Entertainment Productions","Arun Behl, Pankaj Batra, Amanullah Khan","pankaj batraarya babbar, kanwaljeet singh, gulshan grover, mehreen raheel, aparna sharma, aman dhaliwal, noman ijazindia, pakistan2010",Virsa
2222,482443,bhasmasur,Nishil Sheth,"Imran Rasheed, Mittal Chouhan, Trimala Adhikari, Bhushan Vikas, Ravi Goswami, Raghav Dutt, Kumkum Chouhan, Rohan Mobarsa",India,2017,"Dramas, Independent Movies, International Movies",TV-14,74 min,"In this heart-wrenching coming-of-age story, a young boy embarks on an arduous trek with his debt-ridden father to sell their beloved family donkey.",1.86,East Reel Films,"Nishil Sheth, Raghav Dutt","nishil shethimran rasheed, mittal chouhan, trimala adhikari, bhushan vikas, ravi goswami, raghav dutt, kumkum chouhan, rohan mobarsaindia2017",Bhasmasur
2223,11424,high society,Byun Hyuk,"Park Hae-il, Su Ae, Yoon Je-moon, Ra Mi-ran, Lee Jin-wook, Kim Gyu-sun, Han Ju-yeong, Kim Hae-gon, Nam Moon-cheol, Jang So-yeon",South Korea,2018,"Dramas, International Movies",TV-MA,137 min,"A deputy curator of a chaebol-funded art gallery and her husband, a politically ambitious economics professor, will do anything to join the über-elite.",14.76,"Sol C. Siegel Productions, Bing Crosby Productions, Metro-Goldwyn-Mayer","Cole Porter, John Patrick, Philip Barry","byun hyukpark hae-il, su ae, yoon je-moon, ra mi-ran, lee jin-wook, kim gyu-sun, han ju-yeong, kim hae-gon, nam moon-cheol, jang so-yeonsouth korea2018",High Society
